"cat_id","categoria","subcat_id_1","subcategoria_1","subcat_id_2","subcategoria_2","subcat_id_3","subcategoria_3","subcat_id_4","subcategoria_4","subcat_id_5","subcategoria_5","subcat_id_6","subcategoria_6"
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM454690","Mobiliario para Cocinas","MLM454692","Amoblamientos de Cocina","MLM454701","Muebles de Cocina","MLM456028","Despenseros",NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM454690","Mobiliario para Cocinas","MLM454692","Amoblamientos de Cocina","MLM454701","Muebles de Cocina","MLM31516","Mesas de Comedor y Antecomedor",NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM454690","Mobiliario para Cocinas","MLM454692","Amoblamientos de Cocina","MLM454701","Muebles de Cocina","MLM454702","Otros",NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM454690","Mobiliario para Cocinas","MLM454692","Amoblamientos de Cocina","MLM454694","Tarjas de Cocina",NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM454690","Mobiliario para Cocinas","MLM454692","Amoblamientos de Cocina","MLM454693","Otros",NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM454690","Mobiliario para Cocinas","MLM439356","Griferías Convencionales",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM454690","Mobiliario para Cocinas","MLM455665","Griferías Eléctricas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM454690","Mobiliario para Cocinas","MLM454691","Otros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM437185","Aparadores y Vajilleros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM436386","Armarios","MLM436388","Armarios para Exterior",NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM436386","Armarios","MLM412617","Gabinetes para Escritorios",NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM436386","Armarios","MLM429418","Gabinetes para Lavadero",NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM436386","Armarios","MLM436387","Otros",NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM422166","Baúles",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM437187","Baúles Infantiles",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM121844","Cajoneras y Cómodas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM159150","Closets",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM439238","Cómodas y Chifoniers",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM421959","Cristaleros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM431779","Estanterías",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM439459","Muebles para Vinos",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM194108","Muebles Porta Cds y Dvds",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM437190","Zapateros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436382","Muebles para Almacenar","MLM436383","Otros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM454704","Muebles para Baño","MLM455938","Botiquines",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM454704","Muebles para Baño","MLM131929","Gabinetes para Baño",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM454704","Muebles para Baño","MLM401159","Organizadores de Baño",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM454704","Muebles para Baño","MLM454706","Sobre Inodoros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM454704","Muebles para Baño","MLM454705","Otros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM4772","Muebles para TV",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM187771","Pupitres",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436389","Sillas, Sillones y Bancos","MLM417640","Bancos",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436389","Sillas, Sillones y Bancos","MLM322102","Colchones para Futón",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436389","Sillas, Sillones y Bancos","MLM180886","Futones",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436389","Sillas, Sillones y Bancos","MLM4620","Puffs",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436389","Sillas, Sillones y Bancos","MLM191733","Reposapies",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436389","Sillas, Sillones y Bancos","MLM31515","Sillas de Comedor",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436389","Sillas, Sillones y Bancos","MLM437196","Sillas de Oficina",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436389","Sillas, Sillones y Bancos","MLM436413","Sillas y Sillones de Jardín",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436389","Sillas, Sillones y Bancos","MLM409092","Sillones Masajeadores",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436389","Sillas, Sillones y Bancos","MLM416807","Sillones Mecedores",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436389","Sillas, Sillones y Bancos","MLM429729","Sillones y Sofás",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM436389","Sillas, Sillones y Bancos","MLM436390","Otros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM189603","Tocadores",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436380","Muebles para el Hogar","MLM437179","Otros",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436434","Baúles",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM190007","Bolsas al Vacío",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436433","Cajas",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436432","Cajones de Madera",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436431","Canastos",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM191167","Organizadores de Escritorio",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436435","Organizadores de Maquillaje",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM431869","Organizadores de Ropa","MLM436428","Closets",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM431869","Organizadores de Ropa","MLM436430","Cómodas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM431869","Organizadores de Ropa","MLM414192","Organizadores Colgantes",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM431869","Organizadores de Ropa","MLM416961","Organizadores de Ropa Interior",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM431869","Organizadores de Ropa","MLM148752","Perchas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM431869","Organizadores de Ropa","MLM430100","Percheros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM431869","Organizadores de Ropa","MLM436427","Zapateros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM431869","Organizadores de Ropa","MLM431870","Otros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436416","Organizadores para Cocina","MLM436421","Barrales",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436416","Organizadores para Cocina","MLM436420","Organizadores de Cubiertos",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436416","Organizadores para Cocina","MLM436419","Organizadores de Fregaderos",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436416","Organizadores para Cocina","MLM439013","Organizadores de Gabinetes",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436416","Organizadores para Cocina","MLM436423","Palilleros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436416","Organizadores para Cocina","MLM436424","Porta Esponjas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436416","Organizadores para Cocina","MLM436425","Portapaños de Cocina",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436416","Organizadores para Cocina","MLM436426","Portarollos de Cocina",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436416","Organizadores para Cocina","MLM436417","Otros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM414065","Paragüeros",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM190932","Revisteros",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436463","Secaplatos",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436414","Organización para el Hogar","MLM436415","Otros",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM187643","Automatización para Portones","MLM189477","Controles Remotos",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM187643","Automatización para Portones","MLM194015","Cremalleras para Portones",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM187643","Automatización para Portones","MLM187645","Motores",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM187643","Automatización para Portones","MLM411819","Repuestos",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM187643","Automatización para Portones","MLM194469","Ruedas para Portón",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM187643","Automatización para Portones","MLM187646","Otros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM107712","Cajas Fuertes",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM433741","Chicharras Paralizadoras",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM432315","Films de Seguridad",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455052","Herrajes de Seguridad","MLM194062","Barandas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455052","Herrajes de Seguridad","MLM432215","Barrales Antipánico",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455052","Herrajes de Seguridad","MLM430474","Brazos Hidráulicos",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455052","Herrajes de Seguridad","MLM168467","Candados",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455052","Herrajes de Seguridad","MLM168469","Cerraduras","MLM455251","Digitales",NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455052","Herrajes de Seguridad","MLM168469","Cerraduras","MLM420128","Eléctricas",NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455052","Herrajes de Seguridad","MLM168469","Cerraduras","MLM420127","Manuales",NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455052","Herrajes de Seguridad","MLM429497","Pasadores",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455052","Herrajes de Seguridad","MLM187644","Pistones",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455052","Herrajes de Seguridad","MLM455053","Otros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM191762","Localizadores de Llaves",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM393899","Puertas Blindadas",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM421346","Redes de Seguridad",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM372906","Rejas",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455054","Seguridad Perimetral","MLM194223","Alambres Concertina",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455054","Seguridad Perimetral","MLM194738","Alambres de Puas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455054","Seguridad Perimetral","MLM432250","Energizadores para Cercos",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455054","Seguridad Perimetral","MLM189220","Picos de Seguridad",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM455054","Seguridad Perimetral","MLM455055","Otros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM437572","Sistemas de Monitoreo","MLM168470","Alarmas y Sensores",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM437572","Sistemas de Monitoreo","MLM437575","Cámaras de Seguridad",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM437572","Sistemas de Monitoreo","MLM420152","Controles Remotos para Alarmas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM437572","Sistemas de Monitoreo","MLM420038","Grabadores DVR",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM437572","Sistemas de Monitoreo","MLM417835","Kits de Seguridad",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM437572","Sistemas de Monitoreo","MLM432030","Monitores de Vigilancia",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM437572","Sistemas de Monitoreo","MLM437576","Placas Capturadoras",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM437572","Sistemas de Monitoreo","MLM437573","Porteros Eléctricos",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM437572","Sistemas de Monitoreo","MLM439264","Otros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM189223","Timbres",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM107711","Seguridad para el Hogar","MLM107713","Otros",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM438004","Almohadas",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM31582","Cojines",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM429182","Fundas","MLM189737","Fundas para Cojines",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM429182","Fundas","MLM401898","Fundas para Diván",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM429182","Fundas","MLM401897","Fundas para Futones",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM429182","Fundas","MLM429184","Fundas para Sillas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM429182","Fundas","MLM188292","Fundas para Sillones",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM429182","Fundas","MLM429183","Otras Fundas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM439259","Mantas Decorativas",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM414155","Mantas para Sillones",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM31551","Mantelería y Platos de Sitio","MLM167528","Caminos de Mesa",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM31551","Mantelería y Platos de Sitio","MLM167527","Individuales",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM31551","Mantelería y Platos de Sitio","MLM167526","Manteles",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM31551","Mantelería y Platos de Sitio","MLM429558","Platos de Base",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM31551","Mantelería y Platos de Sitio","MLM439151","Servilletas de Tela",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM31551","Mantelería y Platos de Sitio","MLM74156","Otros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM159223","Pabellones para camas",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM1609","Ropa de Cama","MLM159228","Cobertores",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM1609","Ropa de Cama","MLM191730","Cobijas Eléctricas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM1609","Ropa de Cama","MLM1610","Colchas y Cubrecamas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM1609","Ropa de Cama","MLM401287","Cubre Base Box",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM1609","Ropa de Cama","MLM7983","Edredones",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM1609","Ropa de Cama","MLM189395","Fundas para Almohadas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM1609","Ropa de Cama","MLM159222","Fundas para Colchones",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM1609","Ropa de Cama","MLM456108","Fundas para Edredones",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM1609","Ropa de Cama","MLM30065","Juegos Completos",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM1609","Ropa de Cama","MLM30059","Sábanas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM1609","Ropa de Cama","MLM30075","Otros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM145934","Tapetes y Carpetas",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM418377","Tapices",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM436248","Textiles de Cocina","MLM189337","Delantales de Cocina",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM436248","Textiles de Cocina","MLM194080","Paños de Cocina",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM436248","Textiles de Cocina","MLM436249","Otros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM436250","Toallas, Toallones y Batas","MLM438135","Batas de Baño",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM436250","Toallas, Toallones y Batas","MLM438137","Juegos de Toallas",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM436250","Toallas, Toallones y Batas","MLM438141","Toallas de Baño",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM436250","Toallas, Toallones y Batas","MLM438138","Toallas de Mano",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM436250","Toallas, Toallones y Batas","MLM438139","Toallas Faciales",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM436250","Toallas, Toallones y Batas","MLM438140","Toallas Turbantes",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM436250","Toallas, Toallones y Batas","MLM438136","Otros",NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM436246","Textiles de Hogar y Decoración","MLM436247","Otros",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1574","Hogar, Muebles y Jardín","MLM1902","Otros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MLM1499","Industrias y Oficinas","MLM437317","Arquitectura y Diseño","MLM437320","Materiales",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1499","Industrias y Oficinas","MLM437317","Arquitectura y Diseño","MLM437319","Planos",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1499","Industrias y Oficinas","MLM437317","Arquitectura y Diseño","MLM189624","Restiradores",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1499","Industrias y Oficinas","MLM437317","Arquitectura y Diseño","MLM437318","Otros",NA,NA,NA,NA,NA,NA,NA,NA
